Code,Label,Year,Estimated resident population (no.),Population density (persons/km2),Median age - persons (years),Net internal migration (no.),Net overseas migration (no.),Median household income (weekly $),Median employee income ($),Median total income ($),Unemployment rate (%),Participation rate (%),Completed year 12 (%),Bachelor degree (%),Number of jobs,State,Migration total,Opportunity score,Pressure score
53290,Esperance,2020,14325.0,0.3,41.3,0.0978320637077612,513.9822135252488,829.5825716026812,46365.0,45399.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,12003.0,WA,514.0800455889565,34.09132458035566,31.911251454213062
53290,Esperance,2021,14396.0,0.3,41.6,-78.0,-5.0,1002.0,50265.0,48838.0,2.7,59.9,42.0,9.0,12632.0,WA,-83.0,37.191291341199936,31.14550440418813
53290,Esperance,2022,14507.0,0.3,41.6,24.0,29.0,829.5825716026812,52931.0,55151.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,13615.0,WA,53.0,59.829649326907095,24.38424464018614
53290,Esperance,2023,14585.0,0.3,41.7,-52.0,76.0,829.5825716026812,55408.0,57291.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,13678.0,WA,24.0,60.70924048529167,23.75934851254778
53290,Esperance,2024,14618.0,0.3,42.0,-79.0,63.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,WA,-16.0,53.466012963270735,21.620408841615422
53290,Esperance,2025,14663.0,0.3,42.209981718464356,-60.0,47.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,WA,-13.0,53.466012963270735,27.304304470666445
53360,Exmouth,2011,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,901.0,51362.68905317535,49669.19890151097,3.6,68.5,40.5,8.2,38781.39796843893,WA,514.0800455889565,52.76217384078444,68.38042213727772
53360,Exmouth,2016,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,1027.0,51362.68905317535,49669.19890151097,4.3,68.0,44.1,11.4,38781.39796843893,WA,514.0800455889565,72.04836297158053,69.18854911085258
53360,Exmouth,2017,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,WA,514.0800455889565,53.466012963270735,58.5769486455044
53360,Exmouth,2018,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,2920.0,WA,514.0800455889565,43.88648828319761,58.5769486455044
