Code,Label,Year,Estimated resident population (no.),Population density (persons/km2),Median age - persons (years),Net internal migration (no.),Net overseas migration (no.),Median household income (weekly $),Median employee income ($),Median total income ($),Unemployment rate (%),Participation rate (%),Completed year 12 (%),Bachelor degree (%),Number of jobs,State,Migration total,Opportunity score,Pressure score
57910,Stirling,2019,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,56150.0,52796.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,192925.0,WA,514.0800455889565,72.0695529333555,58.5769486455044
57910,Stirling,2020,232404.0,2219.1,37.6,0.0978320637077612,513.9822135252488,829.5825716026812,57682.0,53951.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,195403.0,WA,514.0800455889565,72.80081435931527,61.33247465514376
57910,Stirling,2021,234322.0,2237.4,38.0,-1417.0,-661.0,1180.0,61568.0,58720.0,4.6,65.8,67.5,23.0,208592.0,WA,-2078.0,94.29865381419312,60.28128635532657
57910,Stirling,2022,236507.0,2258.3,38.2,-960.0,1741.0,829.5825716026812,64619.0,62500.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,229416.0,WA,781.0,75.81809872029251,67.47257769652651
57910,Stirling,2023,244720.0,2336.7,37.9,-746.0,7692.0,829.5825716026812,67261.0,64378.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,239493.0,WA,6946.0,76.1588000664783,68.92762173840784
57910,Stirling,2024,250869.0,2395.4,37.9,-1472.0,6706.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,WA,5234.0,53.466012963270735,68.89853747714807
57910,Stirling,2025,254821.0,2433.2,42.209981718464356,-1948.0,4592.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,WA,2644.0,53.466012963270735,76.35491108525842
64010,Launceston,2011,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,609.0,51362.68905317535,49669.19890151097,7.2,58.3,37.6,11.0,38781.39796843893,TAS,514.0800455889565,54.72826990194449,46.747964101711815
64010,Launceston,2016,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,691.0,51362.68905317535,49669.19890151097,8.3,55.9,40.6,11.7,38781.39796843893,TAS,514.0800455889565,54.555426292172186,47.79499750706332
64010,Launceston,2017,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,TAS,514.0800455889565,53.466012963270735,58.5769486455044
64010,Launceston,2018,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,49730.0,TAS,514.0800455889565,58.40202758849926,58.5769486455044
64010,Launceston,2019,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,46634.0,45265.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,50488.0,TAS,514.0800455889565,45.84635200265914,58.5769486455044
64010,Launceston,2020,71019.0,50.2,38.5,0.0978320637077612,513.9822135252488,829.5825716026812,47729.0,45851.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,52010.0,TAS,514.0800455889565,46.35241814857903,40.442911750041546
64010,Launceston,2021,71788.0,50.8,38.4,-529.0,-42.0,867.0,49577.0,48243.0,6.5,59.7,47.3,14.4,56182.0,TAS,-571.0,50.5891640352335,37.67325909921888
64010,Launceston,2022,72104.0,51.0,38.6,-420.0,636.0,829.5825716026812,51866.0,50811.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,61378.0,TAS,216.0,69.22843609772312,34.17442246966927
64010,Launceston,2023,71917.0,50.9,38.8,-1074.0,804.0,829.5825716026812,55839.0,54481.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,61949.0,TAS,-270.0,71.49119162373276,28.57944158218381
64010,Launceston,2024,71533.0,50.6,39.1,-1101.0,647.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,TAS,-454.0,53.466012963270735,28.622652484626887
64010,Launceston,2025,71341.0,50.5,42.209981718464356,-708.0,512.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,TAS,-196.0,53.466012963270735,36.06406847266079
71000,Darwin,2011,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,1120.0,51362.68905317535,49669.19890151097,3.6,68.2,50.5,14.8,38781.39796843893,NT,514.0800455889565,73.4390061492438,69.56872195446235
71000,Darwin,2016,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,1335.0,51362.68905317535,49669.19890151097,4.6,68.7,57.6,17.5,38781.39796843893,NT,514.0800455889565,72.588499252119,70.0506897124813
71000,Darwin,2017,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,NT,514.0800455889565,53.466012963270735,58.5769486455044
71000,Darwin,2018,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,88580.0,NT,514.0800455889565,59.22635865049028,58.5769486455044
71000,Darwin,2019,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,62119.0,60114.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,84424.0,NT,514.0800455889565,73.95504404188134,58.5769486455044
71000,Darwin,2020,85109.0,764.9,34.8,0.0978320637077612,513.9822135252488,829.5825716026812,61813.0,59426.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,83704.0,NT,514.0800455889565,73.7423134452385,58.80546784111683
71000,Darwin,2021,84854.0,762.7,35.0,-1713.0,-327.0,1396.0,65838.0,64237.0,4.1,70.1,63.9,20.2,89893.0,NT,-2040.0,94.71580521854744,58.01728436097723
71000,Darwin,2022,86259.0,775.3,35.0,-979.0,1618.0,829.5825716026812,69077.0,67820.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,96735.0,NT,639.0,75.49318597307628,64.55916569719128
71000,Darwin,2023,87899.0,790.0,34.9,-1704.0,2669.0,829.5825716026812,70965.0,69529.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,98082.0,NT,965.0,75.65273392055842,64.93809207246134
71000,Darwin,2024,88753.0,797.7,35.1,-2047.0,2244.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,NT,197.0,53.466012963270735,52.49002825328236
71000,Darwin,2025,90035.0,809.2,42.209981718464356,-1602.0,2235.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,NT,633.0,53.466012963270735,73.47972411500747
89399,Unincorporated ACT,2011,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,1179.0,51362.68905317535,49669.19890151097,3.6,69.9,69.1,21.3,38781.39796843893,ACT,514.0800455889565,73.94174837959116,69.72660794415822
